"category","favorites","image_count","name","price_raw","product_reviews","seller_name","seller_rating","seller_reviews","tags","url"
,"10","11","Hand made carved  wooden room divider, partition 4 panel! Distressed Antique Brown finish","Now$638.27+","6","GlobalArtCraftss","4.9","6",,"https://www.etsy.com/listing/4401592212/hand-made-carved-wooden-room-divider?click_key=EumE2pGzSZHXlSnauZAYXAuBdwe7%3ALT0d74ec937f12f37418cf99beb2e22c8bfc66bd87&click_sum=73ee3da3&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-8-4&pro=1&frs=1"
,"0","11","Wooden Carving Sculpture Vintage MCM Minimalist SE Asian style Balinese","$60.00","0","FlipFloridaFinds",,"0",,"https://www.etsy.com/listing/4485191962/wooden-carving-sculpture-vintage-mcm?click_key=e8ce7181-757c-479f-9b2c-4db177e80056%3ALTc0ba95052b72de44ba464e164d36531cd58bebae&click_sum=1fca9c0e&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-8-2&organic_search_click=1&content_source=e8ce7181-757c-479f-9b2c-4db177e80056%253ALTc0ba95052b72de44ba464e164d36531cd58bebae"
,"7","5","Balinese Honey Incense, Satwika Sadya Ganesh Incense Sticks from Ubud Bali, Handmade Balinese Incense for Everyday Use, Ubud Bali Indonesia","Now$8.00","5202","EverestTrader","4.89","5200",,"https://www.etsy.com/listing/1881632601/balinese-honey-incense-satwika-sadya?click_key=EuAzvkt_W4msKGHkBdSsm71dnPc8%3ALT9295044a091257c6749575763e6ab4bd67c1f7fe&click_sum=e125f95f&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-8-3&pro=1&sts=1"
,"53","12","Handmade Cempaka Wood Elephant Herd Wall Art, Balinese Carving Decor (25 inch)","$539.10","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1189892232/wooden-elephant-wall-decor-25-inch?click_key=EuRejZf6Z8keEwdu69M5OG_k4f42%3ALT7f8d00cae6a89051f19fad8d9c85291260749c94&click_sum=2b518dd0&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-7-1&pro=1&local_signal_search=1"
,"11","10","Cempaka Wood Boma Mask, Balinese Wall Decor","$152.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1389544762/cempaka-wood-barong-mask-balinese-wall?click_key=EuGO-IRj0BHMhoJUGFyg-iXMj630%3ALTcadb65a0f63d0e4c55e59dd78109a873f7aaf2ab&click_sum=4bc0c7c3&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-6-3&pro=1&local_signal_search=1"
,"0","8","Framed Hand-Carved Balinese Mask – Original Artwork","$187.21","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492419904/framed-hand-carved-balinese-mask?click_key=EuRejZf6Z8keEwdu69M5OG_k4f42%3ALT67dd7a767e4f815d0dec8f54d9b9c6ef5a00e716&click_sum=ea5da77e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-7-2"
,"24","5","Balinese Lantern 24"" w/ Coconut Husk Roof & Carved Siding | #tks03","$227.88","844","tikimaster","4.91","844",,"https://www.etsy.com/listing/1101507716/balinese-lantern-24-w-coconut-husk-roof?click_key=b310dbd3-489a-4ed8-8e44-005b9f333a71%3ALT57ab838619a681422061f35492c5571a1dfb3fa6&click_sum=ba44891a&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-7-1&organic_search_click=1&frs=1&content_source=b310dbd3-489a-4ed8-8e44-005b9f333a71%253ALT57ab838619a681422061f35492c5571a1dfb3fa6"
,"6","8","BALI Painting 1979 BATUAN 12 A.B. P. Romi Oil Painting on Canvas Vtg Collectible Bali Painting","$89.99","208","joansfinds","4.85","208",,"https://www.etsy.com/listing/1643356591/bali-painting-1979-batuan-12-ab-p-romi?click_key=b310dbd3-489a-4ed8-8e44-005b9f333a71%3ALTecebcf1cb40c4d0b508f0e0e61166518a2c91793&click_sum=7e976ef0&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-7-2&organic_search_click=1&content_source=b310dbd3-489a-4ed8-8e44-005b9f333a71%253ALTecebcf1cb40c4d0b508f0e0e61166518a2c91793"
,"0","10","Vintage Black Onyx Inlay Silver Ring - Size 10","$70.00","5011","Working925Jewelry","4.95","5000",,"https://www.etsy.com/listing/4485323207/vintage-black-onyx-inlay-silver-ring?click_key=EuRejZf6Z8keEwdu69M5OG_k4f42%3ALT7006702ae76e9ace3a299ccc728b562ae4d73693&click_sum=e6a81495&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-7-3&frs=1&sts=1"
,"35","10","Handmade Ruby Sterling Silver Earrings, Balinese Jewelry","Now$63.75","63","SanSanJewelryID","4.88","63",,"https://www.etsy.com/listing/1100213691/ruby-gemstone-earrings-minimalist-gifts?click_key=EuEHoeUpl58Rd64bmCr69uDPbs82%3ALTbba8eb742651e8221f8ed23ca123abc8cceefb4b&click_sum=72e71e2c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-7-4&pro=1&local_signal_search=1"
,"16","6","Vintage Indonesian Batik  Hand Drawn and Hand Painted Batik of Shiva and Attendants Deep Indigo Color  Very Large Wall Hanging","$125.00","229","Farouteast","4.91","229",,"https://www.etsy.com/listing/848771454/vintage-indonesian-batik-hand-drawn-and?click_key=EuRejZf6Z8keEwdu69M5OG_k4f42%3ALT03ee2884c7f2b4285550be87e80adfa55b089899&click_sum=e211ce60&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-7-4&frs=1"
,"8","12","Handmade Carved Mango Wood Bed Frame: Distressed Antique White Wash Finish","Now$1,815.60+","6","GlobalArtCraftss","4.9","6",,"https://www.etsy.com/listing/4407037842/handmade-carved-mango-wood-bed-frame?click_key=EuBD7y6yac1dXejlRwcPI5v8F9e7%3ALT852421f0c0312ea8af6a8165590353a053ee47a6&click_sum=c4adca12&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-7-1&pro=1&frs=1"
,"0","13","Traditional Balinese Girl 20th Century bali girl portrait Oil Painting, Indonesia, asian lady","$244.15","0","AnnaKlaraDecorates",,"0",,"https://www.etsy.com/listing/4383509533/traditional-balinese-girl-20th-century?click_key=b715a4e8-04ce-408f-a6e1-a8939924fd13%3ALTf0208df9e8d30e31f7cef1e8ca35b077dcd48bae&click_sum=4d8f2a29&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-6-2&organic_search_click=1&cns=1&content_source=b715a4e8-04ce-408f-a6e1-a8939924fd13%253ALTf0208df9e8d30e31f7cef1e8ca35b077dcd48bae"
,"3","3","Vintage Balinese Barong Hand-Carved Wooden Mask – Painted Wall Sculpture, 11”","$65.00","2","TeaDrunkard","5","2",,"https://www.etsy.com/listing/4456292168/vintage-balinese-barong-hand-carved?click_key=7d5517bd-38d1-4f45-a9e0-af4e2304b8e3%3ALT088560a2ba0d6ebf4991d59b15b658b763a6309f&click_sum=67cde1b5&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-6-1&organic_search_click=1&sts=1&content_source=7d5517bd-38d1-4f45-a9e0-af4e2304b8e3%253ALT088560a2ba0d6ebf4991d59b15b658b763a6309f"
,"2","12","Hand Carved Balinese Style Female Figure","$81.85","43","AntykAllure","4.84","43",,"https://www.etsy.com/listing/4442942064/hand-carved-balinese-style-female-figure?click_key=EukJ6ESPiDEL2ymVGLlXMxIPfp73%3ALTd3d5de6d82262d4a658a4afdc8c639d536557c98&click_sum=e01aeee7&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-8-4&sts=1"
,"0","8","Framed Hand-Carved Balinese Mask – Original Artwork","$187.21","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492419904/framed-hand-carved-balinese-mask?click_key=Eu2Bp3G44zX1mKNknHagRV84Uf2e%3ALT5e8011a0db48569c862ebd2a51664879611e4e03&click_sum=83285ca4&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-6-3"
,"2","15","Handmade Multigemstone Cuff Bracelet: .925 Sterling Silver Bali Artisan Jewelry","$680.00","95","AHJewelryDesigner","4.76","95",,"https://www.etsy.com/listing/4456889340/artisans-handmade-multigemstone-cuff?click_key=EuEHoeUpl58Rd64bmCr69uDPbs82%3ALT08518e137a23cf56f6175f5fed0ad43db80026f9&click_sum=872eaac7&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-7-3&frs=1"
,"105","10","Hand Carved Dewi Sri Goddess Wood Spiritchaser Hanging Mobile: Balinese  Folkart wood carving","$69.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1535557167/hand-carved-dewi-sri-goddess-wood?click_key=Eu1Y-iuudu0tRuyp8rcLSPMWnQ36%3ALTc6d25d04e387d55bb34e8c6c2d8267c754092f60&click_sum=d0ddec06&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-7-2&frs=1&sts=1"
,"11","9","Luminous Amethyst Cabochon Pendant: Balinese Sterling Silver Bezel","$144.00","293","EnfleurageLilac","4.95","293",,"https://www.etsy.com/listing/1270596462/luminous-amethyst-cabochon-pendant?click_key=EuTtUQFAfgtE6ntdlacZh9kO8Te7%3ALT2eaef2268335bfe641c6dd683c33cf3bd211ff90&click_sum=a1b3c7c3&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-8-3&frs=1&sts=1"
,"5","11","Vintage Hand Carved Hardwood Balinese Female Bust Sculpture, Austronesian Folk Art 11.9”/30.2cm (N4326)","Now$116.91","527","TheOldcrafts","4.93","527",,"https://www.etsy.com/listing/4408546473/vintage-hand-carved-hardwood-balinese?click_key=Eu2Bp3G44zX1mKNknHagRV84Uf2e%3ALT1761a0c7d0c81658eae6e80d7d7bb1a561fe77e9&click_sum=b9f5b2cd&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-6-4&pro=1&sts=1"
,"32","10","Balinese beaded cuff bracelet with wood and pearls, ethnic cuff, boho jewelry, beige bracelet","$67.14","411","MaisonSabaCreation","4.94","411",,"https://www.etsy.com/listing/1722904408/wooden-and-bali-pearl-cuff-bracelet?click_key=ef978a03-c294-40d7-83ea-a9a9d46aa37a%3ALT31a5f66a679a0f7d3b5a8ba3065ed7a0eade0b81&click_sum=c1f2d246&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sr_gallery-7-2&organic_search_click=1&frs=1&sts=1&content_source=ef978a03-c294-40d7-83ea-a9a9d46aa37a%253ALT31a5f66a679a0f7d3b5a8ba3065ed7a0eade0b81"
,"0","3","Vintage Rangda Balinese Indonsian Mask","$75.00","5","GrandmasSecondChance","5","5",,"https://www.etsy.com/listing/4489981061/vintage-rangda-balinese-indonsian-mask?click_key=012cf0a9-b309-4e5c-8c18-d867653a140c%3ALTffb00ca7bbeba8d820deef5e1afa4e972b37ef28&click_sum=c55f5d9d&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sr_gallery-8-2&organic_search_click=1&frs=1&sts=1&content_source=012cf0a9-b309-4e5c-8c18-d867653a140c%253ALTffb00ca7bbeba8d820deef5e1afa4e972b37ef28"
,"2","4","Handcrafted Balinese Woodcarving Dot Art Mask Traditional Indonesian Hand Carving","$45.00","490","MerryMarysArtifacts","4.85","490",,"https://www.etsy.com/listing/1846832791/handcrafted-balinese-woodcarving-dot-art?click_key=7d5517bd-38d1-4f45-a9e0-af4e2304b8e3%3ALT8084b3a2c039108d48103b5643bc4f10dc1bb17c&click_sum=c70e8c93&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-6-2&organic_search_click=1&content_source=7d5517bd-38d1-4f45-a9e0-af4e2304b8e3%253ALT8084b3a2c039108d48103b5643bc4f10dc1bb17c"
,"3","14","Vintage Carved Wood Figurine Balinese Woman Indonesian 21"" Tall","$98.00","511","TheCuriousSquirrels","4.93","511",,"https://www.etsy.com/listing/4420628535/vintage-carved-wood-figurine-balinese?click_key=4eafdc7f-9cba-48fd-897b-c3d0e1c688a9%3ALTf11603d202cf70e62919f378f8f090e0b254f4b0&click_sum=d48f9770&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-9-1&organic_search_click=1&frs=1&sts=1&content_source=4eafdc7f-9cba-48fd-897b-c3d0e1c688a9%253ALTf11603d202cf70e62919f378f8f090e0b254f4b0"
,"291","11","Hand Carved Mango Wood Queen Bed Headboard: Distressed Floral Home Decor","Now$1,008.35+","6","GlobalArtCraftss","4.9","6",,"https://www.etsy.com/listing/1665287278/hand-carved-mango-wood-queen-bed?click_key=EuBD7y6yac1dXejlRwcPI5v8F9e7%3ALTda8446423206cffa5b098c30d51d8858915fd2d1&click_sum=fd15a904&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-7-4&pro=1&frs=1&cns=1"
,"5","10","Vintage Balinese Sono Wood Legong Dancer Sculpture: Hand Carved Bali Art Statue","$389.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1311084332/vintage-balinese-sono-wood-legong-dancer?click_key=4eafdc7f-9cba-48fd-897b-c3d0e1c688a9%3ALTb3ee98d900e243f8d04bbeec7b32e8323a269271&click_sum=b0cb38c3&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-9-2&organic_search_click=1&frs=1&sts=1&content_source=4eafdc7f-9cba-48fd-897b-c3d0e1c688a9%253ALTb3ee98d900e243f8d04bbeec7b32e8323a269271"
,"10","11","Vintage Chinese Corner Cabinet Chinoiserie Mother of Pearl applique Asian style","Now$906.50","236","AtMelrose","4.92","236",,"https://www.etsy.com/listing/4478870460/vintage-chinese-corner-cabinet?click_key=5d9c0fd5-1008-43c8-855d-18676e6485c8%3ALT64bad2e7c2522ff4404cd321890b67a9cd51f631&click_sum=f2dfac33&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-7-2&organic_search_click=1&pro=1&frs=1&cns=1&sts=1&content_source=5d9c0fd5-1008-43c8-855d-18676e6485c8%253ALT64bad2e7c2522ff4404cd321890b67a9cd51f631"
,"0","2","Aura x Chitra Series Modern Bali Kebaya for Party and Graduation,Bali Kebaya,Balinese Dress,Kebaya Bali,Bali Blouse,Balinese Kebaya","$34.01","9","JitoArt","3.17","9",,"https://www.etsy.com/listing/4391769070/aura-x-chitra-series-modern-bali-kebaya?click_key=EuAzvkt_W4msKGHkBdSsm71dnPc8%3ALTa6984dc927736b7d1b6a45dbb00961f6ccd7ffb7&click_sum=4692ceff&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-8-4&pro=1&local_signal_search=1"
,"0","1","Framed Hand-Carved Balinese Mask – Original Artwork","$210.13","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492398958/framed-hand-carved-balinese-mask?click_key=EukJ6ESPiDEL2ymVGLlXMxIPfp73%3ALTce9ceb29a11f49e67f05ba78383cd57a4cfa14f4&click_sum=9a8cad7f&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-8-3"
,"2","10","Vintage Hand Carved Wooden Balinese Mask Wall Decor","$64.90","109","nicethingstime","4.82","109",,"https://www.etsy.com/listing/4475738843/vintage-hand-carved-wooden-balinese-mask?click_key=950ebee6-1d18-4fa5-8be2-cda335933d30%3ALT8e860754567bb9ccd0a0dd6ebb7bdc859c529a9f&click_sum=ff78f09c&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sr_gallery-8-1&organic_search_click=1&frs=1&sts=1&content_source=950ebee6-1d18-4fa5-8be2-cda335933d30%253ALT8e860754567bb9ccd0a0dd6ebb7bdc859c529a9f"
,"0","1","Framed Hand-Carved Balinese Mask – Original Artwork","$210.13","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492398958/framed-hand-carved-balinese-mask?click_key=EuGO-IRj0BHMhoJUGFyg-iXMj630%3ALT70864ff4ab3ae73e59927f1603d16eeb5185f603&click_sum=808aa71c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-6-4"
,"52","17","Hand Carved Wooden Garuda Sculpture, Balinese Art, Red Gold Vishnu Decor, 23 inch","$242.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1227813884/unique-wooden-garuda-23-inch-sculpture?click_key=EuTtUQFAfgtE6ntdlacZh9kO8Te7%3ALTdf54d3b5b77da833043a3ff7f53ebd45ffad1cbb&click_sum=2d216688&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-8-4&pro=1&local_signal_search=1"
,"2","12","Vintage 1980s Hand-Carved Suar Wood Buddha Relief - Vitarka Mudra, Balinese Art","$110.00","34","CurioandLore","4.88","34",,"https://www.etsy.com/listing/4444030172/vintage-1980s-hand-carved-suar-wood?click_key=950ebee6-1d18-4fa5-8be2-cda335933d30%3ALT554200aede583c8caaf229de052a940b6127aa28&click_sum=80db213d&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sr_gallery-8-2&organic_search_click=1&frs=1&content_source=950ebee6-1d18-4fa5-8be2-cda335933d30%253ALT554200aede583c8caaf229de052a940b6127aa28"
,"742","8","Wallet Rattan Bag - Bali Bag - Women Straw Bag - Handwoven Shoulder Beach Bag - Boho Summer Purse - Bohemian Crossbody Bag - Gift For Her","Now$38.43","2853","BaliPleasure","4.68","2900",,"https://www.etsy.com/listing/625535641/wallet-rattan-bag-bali-bag-women-straw?click_key=9df78af2-92e1-4a1e-8c12-e3b768ea3936%3ALTf346f728018422558e046acb1d5a83dc4b759c03&click_sum=0295db63&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-11-1&organic_search_click=1&pro=1&frs=1&content_source=9df78af2-92e1-4a1e-8c12-e3b768ea3936%253ALTf346f728018422558e046acb1d5a83dc4b759c03"
,"53","9","Flower Round Rattan Bag - Bali Bag - Women Straw Bag - Woven Shoulder Bag - Boho Summer Bag - Bohemian Crossbody Purse - Trendy Beach Bag","Now$38.43","2853","BaliPleasure","4.68","2900",,"https://www.etsy.com/listing/1621888902/flower-round-rattan-bag-bali-bag-women?click_key=9df78af2-92e1-4a1e-8c12-e3b768ea3936%3ALT7bdbc982e64c10f91bdee74941e80dfa2aa56fb7&click_sum=3231bd6e&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-11-2&organic_search_click=1&pro=1&frs=1&content_source=9df78af2-92e1-4a1e-8c12-e3b768ea3936%253ALT7bdbc982e64c10f91bdee74941e80dfa2aa56fb7"
,"97","10","Chinese antique handmade carved redwood inlaid gemstone desk cabinet,exquisite craftsmanship,unique design,precious ornaments,collection","Now$131.60","1443","youerda","4.7","1400",,"https://www.etsy.com/listing/1732725571/chinese-antique-handmade-carved-redwood?click_key=77202124-905a-45a9-a574-6e4774db6582%3ALT08a4ccb472674e0192a319a43e28050881564083&click_sum=91e14ef9&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-9-1&organic_search_click=1&pro=1&frs=1&etp=1&content_source=77202124-905a-45a9-a574-6e4774db6582%253ALT08a4ccb472674e0192a319a43e28050881564083"
,"8","10","Vintage 1960s Bali Hunter Wood Carving Figurine - Mid Century Wood Sculpture Figurine - Balinese Hunter Wood Carved Figurine - Sculpture","$124.99","2120","GlitteringDragonfly","4.92","2100",,"https://www.etsy.com/listing/1682136516/vintage-1960s-bali-hunter-wood-carving?click_key=77202124-905a-45a9-a574-6e4774db6582%3ALTf90b9936da50be30089601b832b465cc215901f8&click_sum=cf13c2de&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-9-2&organic_search_click=1&cns=1&sts=1&content_source=77202124-905a-45a9-a574-6e4774db6582%253ALTf90b9936da50be30089601b832b465cc215901f8"
,"420","10","18K Gold Vermeil Rainbow Moonstone Crescent Moon Necklace: Handmade Balinese Style Celestial Necklace—SELENE","$330.00+","876","BluemoonstoneJewel","4.98","876",,"https://www.etsy.com/listing/1746590397/18k-gold-vermeil-rainbow-moonstone?click_key=EuTtUQFAfgtE6ntdlacZh9kO8Te7%3ALT0f0373ef7c61de197919d303c445e24069628307&click_sum=9238b43b&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-8-2&frs=1&cns=1&sts=1"
,"14","9","BALI GODDESS CARVING, Hand Carved Goddess, Mythological Figurine, Asian Goddess","$59.40","745","33imports","4.81","745",,"https://www.etsy.com/listing/1647179316/bali-goddess-carving-hand-carved-goddess?click_key=EuP_4ay7mkw6utYnUMz_oV-RqLbe%3ALT480327a4cd1bf97d3e389d8f01eec1e81f559bd4&click_sum=5429481a&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-9-1&frs=1"
,"1362","10","18K Gold Vermeil Rainbow Moonstone Necklace: Handmade Balinese Style Art Nouveau Pendant—EPIPHANY","$310.00+","876","BluemoonstoneJewel","4.98","876",,"https://www.etsy.com/listing/787860269/18k-gold-vermeil-rainbow-moonstone?click_key=EuP_4ay7mkw6utYnUMz_oV-RqLbe%3ALT8d17181821c939c285c96e47af3ced98cc350461&click_sum=02a5346c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-9-2&frs=1&cns=1&sts=1"
,"19","10","Vintage Carved Hardwood Balinese Man and Woman Busts Indonesian Janger Dancers","$24.00","54","TheVintageEuphorium","5","54",,"https://www.etsy.com/listing/1872745578/vintage-carved-hardwood-balinese-man-and?click_key=a684c4a5-0c6e-4fc9-ac8f-4447402fef59%3ALT7ca7962a57b99388a418101889d3c2d8fbda5dee&click_sum=2fdfd40c&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sr_gallery-9-1&organic_search_click=1&cns=1&content_source=a684c4a5-0c6e-4fc9-ac8f-4447402fef59%253ALT7ca7962a57b99388a418101889d3c2d8fbda5dee"
,"5","17","Balinese Apsara Dancer Hand-Carved Wood Celestial Dancer Statue Indonesia 11.5 inches","$170.00","143","SunstarCollection","4.97","143",,"https://www.etsy.com/listing/4464681683/balinese-apsara-dancer-hand-carved-wood?click_key=a684c4a5-0c6e-4fc9-ac8f-4447402fef59%3ALTc0775d8dcd52877cea7b4b3d1b7fb5314dfcee57&click_sum=2fa2f9f9&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sr_gallery-9-2&organic_search_click=1&content_source=a684c4a5-0c6e-4fc9-ac8f-4447402fef59%253ALTc0775d8dcd52877cea7b4b3d1b7fb5314dfcee57"
,"5","10","Faceted Amethyst Sterling Silver Earrings: Balinese Lace Cutwork","$258.00","293","EnfleurageLilac","4.95","293",,"https://www.etsy.com/listing/1874138409/faceted-amethyst-sterling-silver?click_key=EuP_4ay7mkw6utYnUMz_oV-RqLbe%3ALTe8e35c5d9a968932c211373d7d391b4f18d8baba&click_sum=114fae0f&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-9-3&frs=1&sts=1"
,"0","10","Dan Tribal Bird Mask: Côte d’Ivoire Wood Wall Sculpture-G4612","$144.70","1641","spiritsspeaks","4.8","1600",,"https://www.etsy.com/listing/1847771334/dan-tribal-bird-mask-cote-divoire-wood?click_key=EuW_NOX0y2_gcLddfsJoe-Qx2hc4%3ALTc17a06f27728838e358d18beb7e42214dad3ef22&click_sum=b62443a6&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-7-1&pro=1&frs=1&sts=1"
,"0","9","Framed Hand-Carved Balinese Mask – Original Artwork","$187.21","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492405703/framed-hand-carved-balinese-mask?click_key=EuW_NOX0y2_gcLddfsJoe-Qx2hc4%3ALT2c100ea15d55f313779e18a5abe261f66293f3e4&click_sum=cddedb8b&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-7-2"
,"28","20","Hand Carved Monkey Skull, Balinese Sculpture","$269.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1820809497/intricately-carved-monkey-skull-balinese?click_key=Eut74cPPuHHSbX4H_8ycCFlxlh06%3ALTf6ba847a1bed6f607be31f319125606dd51dfa72&click_sum=6a647b1b&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-9-1&pro=1&cns=1&local_signal_search=1"
,"34","6","Atlanticite Sterling Silver Ring: Chunky Balinese Artisan Crafted, US Size 8","$144.00","293","EnfleurageLilac","4.95","293",,"https://www.etsy.com/listing/1301589250/atlanticite-sterling-silver-ring-chunky?click_key=EurycHtxIZc3h4uGXiUjWqEqNl28%3ALTf6e9844ebc605054c7c2eb86c04c81ec250ec431&click_sum=fff9f68e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-8-1&frs=1&sts=1"
,"68","10","Sterling Silver Rainbow Moonstone Pendant Necklace: Handmade Boho-Chic Gemstone Necklace—LILI","$350.00+","876","BluemoonstoneJewel","4.98","876",,"https://www.etsy.com/listing/4330826309/sterling-silver-rainbow-moonstone?click_key=EurycHtxIZc3h4uGXiUjWqEqNl28%3ALT2f635f849d80168d95df847d841e89f1dbe2ad51&click_sum=f43402db&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-8-2&frs=1&sts=1"
